Datetime Air_Temperature_Tele Relative_humidity_Tele Precipitation_Tele Air_Temperature_Blasedal Relative_humidity_Blasedal WindSpeed_Blasedal Shortwaveradiation_Osterlien Prec_lqd Prec_sld
"16-Jul-2016 00:00:00" 285.33 0.6 0 285.76 0.53 5.63 385.22 0 0
"17-Jul-2016 00:00:00" 284.44 0.74 0 283.83 0.75 3.81 386.34 0 0
"18-Jul-2016 00:00:00" 283.37 0.8 0 283.15 0.8 4.13 372.85 2.31481481481481e-09 0
"19-Jul-2016 00:00:00" 284.5 0.81 0 284.2 0.83 4.72 370.51 1.43518518518519e-07 0
"20-Jul-2016 00:00:00" 284.03 0.89 0 284.26 0.89 2.93 378.17 2.31481481481481e-08 0
"21-Jul-2016 00:00:00" 286.27 0.76 0 286.9 0.73 2.95 397.49 0 0
"22-Jul-2016 00:00:00" 281.53 0.93 0 280.92 0.93 1.84 371.9 0 0
"23-Jul-2016 00:00:00" 285.53 0.71 0 285.84 0.63 2.69 389.03 0 0
"24-Jul-2016 00:00:00" 282.11 0.92 0 282.27 0.86 2.65 368.86 0 0
"25-Jul-2016 00:00:00" 280.93 0.89 0 280.88 0.84 1.79 370.71 0 0
"26-Jul-2016 00:00:00" 283.49 0.82 0 284.38 0.71 2.86 380.95 0 0
"27-Jul-2016 00:00:00" 285.07 0.7 0 284.71 0.69 2.31 385.11 0 0
"28-Jul-2016 00:00:00" 284.91 0.74 0 284.65 0.67 2.09 385.29 0 0
"29-Jul-2016 00:00:00" 283.81 0.81 0 283.71 0.78 1.92 378.24 0 0
"30-Jul-2016 00:00:00" 282.3 0.93 0 282.11 0.86 2.02 371.54 0 0
"31-Jul-2016 00:00:00" 282.66 0.88 0 282.19 0.83 2.53 372.11 2.31481481481481e-09 0
"01-Aug-2016 00:00:00" 281.08 0.92 0 279.61 0.96 1.8 361.36 0 0
"02-Aug-2016 00:00:00" 282.63 0.81 0 282.25 0.76 2.56 365.69 0 0
"03-Aug-2016 00:00:00" 283.65 0.78 0 282.23 0.8 2.52 374.86 0 0
"04-Aug-2016 00:00:00" 283.95 0.59 0 282.13 0.6 3.28 369.7 0 0
"05-Aug-2016 00:00:00" 283.95 0.59 0 280.67 0.8 3 365.51 0 0
"06-Aug-2016 00:00:00" 283.95 0.59 0 281.06 0.8 1.92 368.75 0 0
"07-Aug-2016 00:00:00" 283.95 0.59 0 282.21 0.84 2.33 372.93 0 0
"08-Aug-2016 00:00:00" 283.95 0.59 0 282.42 0.83 2.06 375.29 0 0
"09-Aug-2016 00:00:00" 282.08 0.83 0 282.05 0.87 3.71 371.95 0 0
"10-Aug-2016 00:00:00" 280.26 0.86 0 280.3 0.9 2.9 361.19 0 0
"11-Aug-2016 00:00:00" 279.25 0.91 0 278.78 0.97 2.65 356.57 0 0
"12-Aug-2016 00:00:00" 278.94 0.92 0 278.96 0.95 3.14 349.96 0 0
"13-Aug-2016 00:00:00" 280.51 0.76 0 280.24 0.76 2.52 363.18 0 0
"14-Aug-2016 00:00:00" 280.42 0.76 0 280.08 0.79 2.56 363.74 0 0
"15-Aug-2016 00:00:00" 280.59 0.74 0 279.63 0.8 2.4 360.59 0 0
"16-Aug-2016 00:00:00" 279.1 0.84 0 278.6 0.86 2.64 355.64 0 0
"17-Aug-2016 00:00:00" 279.15 0.83 0 278.93 0.88 2.43 361.35 0 0
"18-Aug-2016 00:00:00" 280.05 0.83 0 279.78 0.87 1.94 364.26 0 0
"19-Aug-2016 00:00:00" 278.75 0.96 0 279.21 0.96 1.56 352.52 3.47222222222222e-09 0
"20-Aug-2016 00:00:00" 279.9 0.88 0 280.74 0.89 2.73 356.78 1.04166666666667e-08 0
"21-Aug-2016 00:00:00" 280.2 0.81 0 280.97 0.81 2.61 361.61 0 0
"22-Aug-2016 00:00:00" 280.74 0.73 0 281.92 0.7 3.79 364.02 0 0
"23-Aug-2016 00:00:00" 280.54 0.77 0 282.05 0.7 4.04 356.65 1.27314814814815e-08 0
"24-Aug-2016 00:00:00" 281.47 0.88 0 283.84 0.86 3.19 367.2 2.5462962962963e-08 0
"25-Aug-2016 00:00:00" 280.46 0.88 0 281.27 0.89 2.31 360.49 0 0
"26-Aug-2016 00:00:00" 279.9 0.94 0 280.21 0.97 1.45 357.82 8.10185185185185e-09 0
"27-Aug-2016 00:00:00" 279.21 1 0 279.42 1 1.48 354.4 1.2037037037037e-07 0
"28-Aug-2016 00:00:00" 279.28 0.99 0 279.58 1 2.2 358.29 2.31481481481481e-09 0
"29-Aug-2016 00:00:00" 278.21 0.94 0 277.99 0.97 2.3 349.74 1.15740740740741e-09 0
"30-Aug-2016 00:00:00" 280.14 0.74 0 280.43 0.68 3.92 353.49 0 0
"31-Aug-2016 00:00:00" 277.54 0.92 0 276.85 0.93 2.13 336.93 4.62962962962963e-09 0
"01-Sep-2016 00:00:00" 277.97 0.86 0 277.47 0.9 2.93 345.44 0 0
"02-Sep-2016 00:00:00" 278.13 0.69 0 276.83 0.8 2.8 346.35 0 0
"03-Sep-2016 00:00:00" 277.7 0.78 0 276.96 0.84 2.69 343.43 0 0
"04-Sep-2016 00:00:00" 277.1 0.83 0 276.21 0.88 3.21 339.8 0 0
"05-Sep-2016 00:00:00" 277.27 0.74 0 276.66 0.77 4.24 337.24 0 0
"06-Sep-2016 00:00:00" 277.84 0.82 0 277.13 0.89 2.7 342.66 1.27314814814815e-08 0
"07-Sep-2016 00:00:00" 277.15 0.88 0 276.58 0.95 2.25 341.54 4.62962962962963e-08 0
"08-Sep-2016 00:00:00" 275.96 0.88 0 275.15 0.94 2.28 332.56 2.66203703703704e-08 0
"09-Sep-2016 00:00:00" 276.55 0.83 0 275.19 0.92 2.77 337.37 0 0
"10-Sep-2016 00:00:00" 275.61 0.83 0 274.19 0.92 2.59 329.1 0 0
"11-Sep-2016 00:00:00" 275.61 0.78 0 274.09 0.9 2.24 334.53 0 0
"12-Sep-2016 00:00:00" 275.28 0.78 0 274.28 0.86 2.3 332.11 0 0
"13-Sep-2016 00:00:00" 276 0.68 0 274.39 0.77 2.44 326.23 0 0
"14-Sep-2016 00:00:00" 275.92 0.74 0 274.58 0.8 2.51 330.49 0 0
"15-Sep-2016 00:00:00" 276.55 0.81 0 276.14 0.82 3.73 335.79 0 0
"16-Sep-2016 00:00:00" 276.64 0.79 0 275.78 0.84 2.55 335.5 2.89351851851852e-08 0
"17-Sep-2016 00:00:00" 275.2 0.79 0 274.28 0.89 3.16 330.65 0 0
"18-Sep-2016 00:00:00" 274.75 0.64 0 273.42 0.74 3.75 326.51 0 0
"19-Sep-2016 00:00:00" 273.37 0.82 0 272.04 0.91 3.06 316.12 0 1.85185185185185e-08
"20-Sep-2016 00:00:00" 272.18 0.84 0 271.12 0.89 3.97 311.97 0 2.08333333333333e-08
"21-Sep-2016 00:00:00" 272.4 0.64 0 271.39 0.66 7.13 311.64 0 0
"22-Sep-2016 00:00:00" 274.51 0.54 0 273.85 0.53 4.27 323.09 0 0
"23-Sep-2016 00:00:00" 275.06 0.66 0 274.27 0.75 1.56 327.3 0 0
"24-Sep-2016 00:00:00" 275.06 0.66 0 273.86 0.87 1.61 326.91 0 0
"25-Sep-2016 00:00:00" 274.19 0.85 0 273.3 0.9 2.88 320.32 1.04166666666667e-08 0
"26-Sep-2016 00:00:00" 274.19 0.85 0 272.76 0.7 2.15 321.12 1.04166666666667e-08 0
"27-Sep-2016 00:00:00" 273.83 0.69 0 272.62 0.75 2.63 317.63 0 0
"28-Sep-2016 00:00:00" 273.15 0.81 0 272.36 0.88 1.58 317.72 0 1.38888888888889e-08
"29-Sep-2016 00:00:00" 273.5 0.97 0 273.12 1 1.5 316.79 0 1.99074074074074e-07
"30-Sep-2016 00:00:00" 273.93 0.84 0 272.69 0.9 3.5 315.21 0 0
"01-Oct-2016 00:00:00" 273.35 0.79 0 271.22 0.89 2.56 313.19 0 0
"02-Oct-2016 00:00:00" 272.47 0.81 0 270.77 0.88 3.16 309.1 0 1.96759259259259e-08
"03-Oct-2016 00:00:00" 273.18 0.58 0 269.89 0.67 6.35 308.94 0 1.15740740740741e-09
"04-Oct-2016 00:00:00" 275.82 0.6 0 275.23 0.59 4.05 325.27 0 0
"05-Oct-2016 00:00:00" 278.47 0.6 0 280.08 0.5 5.93 343.77 0 0
"06-Oct-2016 00:00:00" 278.84 0.55 0 278.75 0.52 4.31 343.95 0 0
"07-Oct-2016 00:00:00" 274.56 0.9 0 273.85 0.92 3.99 319.63 0 0
"08-Oct-2016 00:00:00" 273.89 0.83 0 272.7 0.89 2.33 315.5 0 0
"09-Oct-2016 00:00:00" 273.43 0.92 0 272.86 0.96 2.31 317.41 0 1.27314814814815e-08
"10-Oct-2016 00:00:00" 274 0.79 0 272.81 0.86 3.87 316.88 0 0
"11-Oct-2016 00:00:00" 272.9 0.69 0 271.97 0.79 2.99 313.7 0 0
"12-Oct-2016 00:00:00" 271.3 0.67 0 269 0.78 4.4 307.7 0 2.31481481481481e-09
"13-Oct-2016 00:00:00" 271.3 0.67 0 268.1 0.74 3.65 298.96 0 0
"14-Oct-2016 00:00:00" 270.6 0.54 0 267.42 0.71 3.56 300.47 0 0
"15-Oct-2016 00:00:00" 270.6 0.85 0 271.87 0.92 2.55 313.91 0 0
"16-Oct-2016 00:00:00" 270.6 0.81 0 267.46 0.88 4.05 294.85 0 0
"17-Oct-2016 00:00:00" 269.4 0.59 0 264.78 0.77 7.32 287.14 0 1.15740740740741e-09
"18-Oct-2016 00:00:00" 268.2 0.72 0 264.89 0.81 3.14 282.69 0 9.25925925925926e-09
"19-Oct-2016 00:00:00" 267.03 0.66 0 263.17 0.8 5.04 277.08 0 0
"20-Oct-2016 00:00:00" 268.78 0.6 0 266.01 0.75 6.52 280.4 0 0
"21-Oct-2016 00:00:00" 268.07 0.67 0 264.28 0.79 3.81 279.58 0 0
"22-Oct-2016 00:00:00" 267.57 0.62 0 264.35 0.76 4.62 279.98 0 3.47222222222222e-09
"23-Oct-2016 00:00:00" 268.26 0.58 0 264.4 0.75 4.91 281.45 0 0
"24-Oct-2016 00:00:00" 266.95 0.66 0 262.9 0.78 3.61 275.68 0 3.47222222222222e-09
"25-Oct-2016 00:00:00" 266.68 0.73 0 263.14 0.83 3.71 279.01 0 4.62962962962963e-09
"26-Oct-2016 00:00:00" 267.11 0.63 0 262.65 0.82 4.69 273.83 0 0
"27-Oct-2016 00:00:00" 267.54 0.73 0 264.83 0.81 6.25 282.8 0 4.62962962962963e-09
"28-Oct-2016 00:00:00" 267.61 0.66 0 266.15 0.65 8.64 280.41 0 1.15740740740741e-09
"29-Oct-2016 00:00:00" 268.67 0.64 0 267.45 0.63 7.28 284.22 0 2.31481481481481e-09
"30-Oct-2016 00:00:00" 270.49 0.68 0 269.65 0.68 6.98 298.06 0 3.47222222222222e-09
"31-Oct-2016 00:00:00" 273.11 0.75 0 273.1 0.76 7.28 313.85 0 1.62037037037037e-08
"01-Nov-2016 00:00:00" 270.42 0.83 0 269.84 0.88 5.23 301.32 0 2.43055555555556e-08
"02-Nov-2016 00:00:00" 269.87 0.74 0 268.77 0.79 8.14 295.64 0 8.10185185185185e-09
"03-Nov-2016 00:00:00" 269.68 0.57 0 268.54 0.52 8.04 287.99 0 1.15740740740741e-09
"04-Nov-2016 00:00:00" 273.46 0.73 0 273.62 0.7 6.08 314.09 0 9.25925925925926e-09
"05-Nov-2016 00:00:00" 274.28 0.88 0 275.02 0.86 4.11 322.62 1.14583333333333e-07 0
"06-Nov-2016 00:00:00" 270.21 0.96 0 269.24 0.97 3.06 302.57 0 2.66203703703704e-08
"07-Nov-2016 00:00:00" 267.76 0.64 0 266.6 0.71 4.58 282.56 0 0
"08-Nov-2016 00:00:00" 267.88 0.72 0 266.78 0.76 7.11 288.27 0 4.62962962962963e-09
"09-Nov-2016 00:00:00" 267.88 0.72 0 266.43 0.74 6.51 284.78 0 0
"10-Nov-2016 00:00:00" 267.5 0.74 0 266.28 0.8 6.07 284.78 0 1.04166666666667e-08
"11-Nov-2016 00:00:00" 265.78 0.73 0 264.32 0.77 7.07 275.54 0 4.62962962962963e-09
"12-Nov-2016 00:00:00" 266.03 0.55 0 264.36 0.57 6.8 268.93 0 0
"13-Nov-2016 00:00:00" 268.1 0.59 0 265.17 0.69 5.24 279.46 0 1.15740740740741e-09
"14-Nov-2016 00:00:00" 267.76 0.62 0 264.2 0.74 5.73 277.3 0 0
"15-Nov-2016 00:00:00" 266.94 0.72 0 263.69 0.8 5.8 282.48 0 1.15740740740741e-08
"16-Nov-2016 00:00:00" 266.57 0.77 0 264.39 0.83 5.86 280.45 0 1.27314814814815e-08
"17-Nov-2016 00:00:00" 268.06 0.67 0 266.71 0.73 10.1 289.5 0 0
"18-Nov-2016 00:00:00" 270.86 0.86 0 270.36 0.88 7.91 305.03 0 5.78703703703704e-09
"19-Nov-2016 00:00:00" 271.97 1.01 0 271.72 1 4.48 314.51 0 1.44675925925926e-07
"20-Nov-2016 00:00:00" 270.77 0.9 0 269.75 1 5.02 304.5 0 2.08333333333333e-08
"21-Nov-2016 00:00:00" 269.12 0.84 0 268.15 0.93 5.51 294.67 0 1.73611111111111e-08
"22-Nov-2016 00:00:00" 264.94 0.59 0 262.55 0.72 5.86 270.25 0 0
"23-Nov-2016 00:00:00" 264.88 0.56 0 262.35 0.7 7.15 261.11 0 3.47222222222222e-09
"24-Nov-2016 00:00:00" 264.5 0.73 0 261.84 0.78 6.66 268.86 0 2.31481481481481e-09
"25-Nov-2016 00:00:00" 262.25 0.58 0 257.86 0.6 3.61 250.13 0 0
"26-Nov-2016 00:00:00" 263.22 0.59 0 257.9 0.62 5.32 253.43 0 0
"27-Nov-2016 00:00:00" 267.06 0.6 0 265.95 0.68 7.15 281.78 0 2.31481481481481e-09
"28-Nov-2016 00:00:00" 266.91 0.69 0 263.34 0.79 6.69 283.55 0 0
"29-Nov-2016 00:00:00" 264.96 0.72 0 261.33 0.81 3.22 269.15 0 0
"30-Nov-2016 00:00:00" 263.06 0.63 0 260.03 0.68 3.69 256.08 0 3.47222222222222e-09
"01-Dec-2016 00:00:00" 262.17 0.65 0 258.8 0.73 3.62 258.59 0 0
"02-Dec-2016 00:00:00" 264.09 0.7 0 259.02 0.81 5.24 268.78 0 0
"03-Dec-2016 00:00:00" 263.98 0.66 0 261.76 0.76 2.54 270.71 0 0
"04-Dec-2016 00:00:00" 263.12 0.67 0 259.2 0.71 4.25 256.67 0 0
"05-Dec-2016 00:00:00" 267.73 0.73 0 265.63 0.81 4.27 282.29 0 0
"06-Dec-2016 00:00:00" 268.56 0.74 0 267.35 0.74 5.59 278.7 0 0
"07-Dec-2016 00:00:00" 269.88 0.79 0 268.86 0.84 3.42 297.8 0 3.00925925925926e-08
"08-Dec-2016 00:00:00" 267.72 0.91 0 266.93 0.93 4.7 291.07 0 3.125e-08
"09-Dec-2016 00:00:00" 265.27 0.73 0 263.37 0.83 5.67 274.29 0 3.47222222222222e-09
"10-Dec-2016 00:00:00" 265.27 0.76 0 264.38 0.82 6.49 271.87 0 0
"11-Dec-2016 00:00:00" 265.27 0.52 0 275.76 0.52 8.17 310.46 0 0
"12-Dec-2016 00:00:00" 272.28 0.62 0 271.99 0.63 7.33 302.76 0 0
"13-Dec-2016 00:00:00" 267.03 0.89 0 266.03 0.94 3.41 290.58 0 0
"14-Dec-2016 00:00:00" 265.83 0.76 0 263.74 0.87 3.21 281.84 0 1.73611111111111e-08
"15-Dec-2016 00:00:00" 264.72 0.67 0 262.82 0.81 2.82 272.23 0 0
"16-Dec-2016 00:00:00" 263.53 0.61 0 259.87 0.74 6.44 264.28 0 0
"17-Dec-2016 00:00:00" 263.95 0.56 0 261.54 0.57 4.55 256.41 0 0
"18-Dec-2016 00:00:00" 268.73 0.6 0 266.31 0.65 4.28 277.94 0 0
"19-Dec-2016 00:00:00" 266.81 0.83 0 265.81 0.87 3.45 284.58 0 1.27314814814815e-08
"20-Dec-2016 00:00:00" 263.8 0.79 0 262.39 0.82 4.29 273.51 0 3.24074074074074e-08
"21-Dec-2016 00:00:00" 259.96 0.62 0 257.8 0.74 7.68 250.2 0 0
"22-Dec-2016 00:00:00" 259.21 0.6 0 254.81 0.74 7.15 247.31 0 1.15740740740741e-09
"23-Dec-2016 00:00:00" 258.94 0.57 0 254.45 0.67 6.38 244.44 0 3.00925925925926e-08
"24-Dec-2016 00:00:00" 258.53 0.73 0 255.47 0.79 4.73 247.03 0 1.96759259259259e-08
"25-Dec-2016 00:00:00" 258.03 0.64 0 253.39 0.73 6.3 240.2 0 1.96759259259259e-08
"26-Dec-2016 00:00:00" 257.74 0.65 0 253.87 0.75 5.68 241.53 0 2.31481481481481e-09
"27-Dec-2016 00:00:00" 258.12 0.59 0 253.3 0.67 8.79 242.38 0 0
"28-Dec-2016 00:00:00" 256.6 0.66 0 255.12 0.75 6.95 245.31 0 5.78703703703704e-09
"29-Dec-2016 00:00:00" 256.63 0.57 0 252.37 0.71 5.89 239.47 0 0
"30-Dec-2016 00:00:00" 258.17 0.64 0 255.45 0.69 6.2 246.69 0 1.15740740740741e-09
"31-Dec-2016 00:00:00" 267.37 0.65 0 267.21 0.64 8.79 285.61 0 1.15740740740741e-09
"01-Jan-2017 00:00:00" 270.61 0.94 0 270.51 0.94 5.29 306.42 0 1.5162037037037e-07
"02-Jan-2017 00:00:00" 265.2 0.68 0 263.47 0.78 3.22 271.39 0 0
"03-Jan-2017 00:00:00" 267.11 0.63 0 266.24 0.66 4.65 278.7 0 8.10185185185185e-09
"04-Jan-2017 00:00:00" 264.1 0.66 0 262.84 0.79 7.91 272.65 0 4.62962962962963e-09
"05-Jan-2017 00:00:00" 260.48 0.48 0 257.3 0.63 7.05 245.08 0 0
"06-Jan-2017 00:00:00" 262.7 0.63 0 261.28 0.68 4.32 257.9 0 1.50462962962963e-08
"07-Jan-2017 00:00:00" 266.88 0.79 0 265.7 0.85 2.95 283.48 0 0
"08-Jan-2017 00:00:00" 264.25 0.72 0 260.79 0.82 4.49 267.22 0 0
"09-Jan-2017 00:00:00" 262.08 0.65 0 259.2 0.75 2.95 257.86 0 0
"10-Jan-2017 00:00:00" 261.58 0.77 0 257.54 0.82 4.08 254.68 0 2.31481481481481e-09
"11-Jan-2017 00:00:00" 261.94 0.77 0 258.97 0.84 5.27 265.03 0 1.04166666666667e-08
"12-Jan-2017 00:00:00" 260.47 0.72 0 259.49 0.75 4.42 257.41 0 3.35648148148148e-08
"13-Jan-2017 00:00:00" 263.7 0.7 0 262.76 0.74 5.22 268.74 0 4.62962962962963e-09
"14-Jan-2017 00:00:00" 261.81 0.57 0 257.62 0.71 7.33 252.41 0 0
"15-Jan-2017 00:00:00" 259.07 0.67 0 256.94 0.78 6.31 253.28 0 1.27314814814815e-08
"16-Jan-2017 00:00:00" 257.32 0.73 0 256.3 0.79 2.71 246.04 0 0
"17-Jan-2017 00:00:00" 254.23 0.77 0 252.99 0.85 3.49 234.13 0 2.31481481481481e-09
"18-Jan-2017 00:00:00" 261.64 0.9 0 260.93 0.93 7.32 268.23 0 1.93287037037037e-07
"19-Jan-2017 00:00:00" 264.5 0.94 0 264.25 0.97 3.41 279.89 0 1.44675925925926e-07
"20-Jan-2017 00:00:00" 259.35 0.83 0 259.35 0.89 4.99 252.17 0 3.47222222222222e-09
"21-Jan-2017 00:00:00" 252.6 0.74 0 249.59 0.84 5.29 219.19 0 3.47222222222222e-09
"22-Jan-2017 00:00:00" 253.84 0.69 0 249.53 0.78 4.19 221.28 0 0
"23-Jan-2017 00:00:00" 254.44 0.79 0 251.84 0.85 3.89 233.98 0 0
"24-Jan-2017 00:00:00" 254.97 0.6 0 251.04 0.75 7.2 231.78 0 1.15740740740741e-09
"25-Jan-2017 00:00:00" 255.31 0.68 0 252.63 0.78 5.48 235.38 0 4.62962962962963e-09
"26-Jan-2017 00:00:00" 254.75 0.62 0 253.26 0.64 5.05 232.16 0 0
"27-Jan-2017 00:00:00" 256.97 0.55 0 255.01 0.64 2.75 234.31 0 0
"28-Jan-2017 00:00:00" 261.16 0.64 0 261.01 0.63 3.28 251.59 0 0
"29-Jan-2017 00:00:00" 262.52 0.82 0 261.79 0.78 2.64 251.59 0 0
"30-Jan-2017 00:00:00" 267.02 0.69 0 269.43 0.63 4.07 251.59 0 1.15740740740741e-09
"31-Jan-2017 00:00:00" 269.08 0.6 0 269.97 0.56 2.97 284.02 0 0
"01-Feb-2017 00:00:00" 267.14 0.73 0 269.58 0.62 4.32 281.68 0 0
"02-Feb-2017 00:00:00" 260.74 0.91 0 259.59 0.93 0.61 264.92 0 0
"03-Feb-2017 00:00:00" 259.29 0.9 0 255.78 0.91 1.11 259.86 0 0
"04-Feb-2017 00:00:00" 259.43 0.83 0 256.92 0.86 2.83 257.35 0 0
"05-Feb-2017 00:00:00" 259.35 0.68 0 260.11 0.72 3.67 242.84 0 1.15740740740741e-09
"06-Feb-2017 00:00:00" 264.95 0.74 0 266.07 0.68 4.53 269.19 0 0
"07-Feb-2017 00:00:00" 263.11 0.8 0 264.03 0.7 5.1 262.76 0 0
"08-Feb-2017 00:00:00" 261.18 0.92 0 260.1 0.93 1.17 266.61 0 0
"09-Feb-2017 00:00:00" 259.7 0.8 0 257.96 0.88 1.86 254.57 0 1.15740740740741e-09
"10-Feb-2017 00:00:00" 261.2 0.74 0 259.99 0.79 3.94 254.04 0 0
"11-Feb-2017 00:00:00" 261.31 0.81 0 260.98 0.81 3.87 262.3 0 1.15740740740741e-09
"12-Feb-2017 00:00:00" 259.67 0.82 0 258.6 0.88 3.2 258 0 2.31481481481481e-08
"13-Feb-2017 00:00:00" 254.62 0.66 0 251.9 0.74 3.98 226.64 0 0
"14-Feb-2017 00:00:00" 254.66 0.65 0 252.14 0.73 4.25 223.86 0 1.15740740740741e-09
"15-Feb-2017 00:00:00" 254.5 0.75 0 252.51 0.83 2.76 237.05 0 0
"16-Feb-2017 00:00:00" 253.83 0.68 0 249.48 0.76 4.84 218.88 0 0
"17-Feb-2017 00:00:00" 252.23 0.69 0 250.37 0.65 2.18 220.81 0 0
"18-Feb-2017 00:00:00" 252.08 0.74 0 252.49 0.59 2.18 216.64 0 1.15740740740741e-09
"19-Feb-2017 00:00:00" 253.7 0.82 0 252.92 0.82 2.31 235 0 0
"20-Feb-2017 00:00:00" 255.74 0.85 0 254.26 0.87 1.48 242.51 0 2.31481481481481e-09
"21-Feb-2017 00:00:00" 251.14 0.77 0 250.02 0.79 2.91 218.61 0 2.31481481481481e-09
"22-Feb-2017 00:00:00" 247.83 0.74 0 246.89 0.81 4.18 207.3 0 0
"23-Feb-2017 00:00:00" 248.29 0.68 0 246.37 0.76 5.14 208.78 0 0
"24-Feb-2017 00:00:00" 247.57 0.62 0 243.07 0.66 3.66 200.63 0 0
"25-Feb-2017 00:00:00" 244.87 0.64 0 242.02 0.69 2.63 195.94 0 2.31481481481481e-09
"26-Feb-2017 00:00:00" 246.37 0.61 0 245.64 0.65 3.5 204.02 0 1.15740740740741e-09
"27-Feb-2017 00:00:00" 261.87 0.73 0 263.05 0.64 3.29 269.08 0 5.6712962962963e-08
"28-Feb-2017 00:00:00" 266.32 0.97 0 268.35 0.98 3.54 290.88 0 5.55555555555556e-08
"01-Mar-2017 00:00:00" 265.75 0.85 0 265.92 0.82 4.46 280.53 0 0
"02-Mar-2017 00:00:00" 260.47 0.88 0 259.66 0.92 4.35 261.01 0 0
"03-Mar-2017 00:00:00" 258.99 0.82 0 256.85 0.88 4.55 242.54 0 5.78703703703704e-09
"04-Mar-2017 00:00:00" 256.63 0.76 0 254.14 0.78 3.4 232.73 0 0
"05-Mar-2017 00:00:00" 256.76 0.77 0 254.03 0.83 3.68 245.87 0 1.15740740740741e-09
"06-Mar-2017 00:00:00" 255.64 0.73 0 253.73 0.82 2.69 239.42 0 0
"07-Mar-2017 00:00:00" 254.77 0.73 0 250.53 0.79 3.67 229.28 0 0
"08-Mar-2017 00:00:00" 253.91 0.73 0 252.08 0.8 3.31 231.43 0 2.31481481481481e-09
"09-Mar-2017 00:00:00" 262.89 0.48 0 263.21 0.43 7.26 265.15 0 0
"10-Mar-2017 00:00:00" 265.14 0.6 0 264.93 0.58 3.61 277.13 0 0
"11-Mar-2017 00:00:00" 263.22 0.69 0 261.56 0.76 4.68 263.37 0 1.15740740740741e-09
"12-Mar-2017 00:00:00" 260.63 0.82 0 259.19 0.88 3.99 258.95 0 0
"13-Mar-2017 00:00:00" 259.91 0.85 0 258.98 0.91 2.4 261.83 0 1.15740740740741e-09
"14-Mar-2017 00:00:00" 256.97 0.8 0 256.1 0.88 2.46 248.38 0 1.50462962962963e-08
"15-Mar-2017 00:00:00" 255.78 0.66 0 252.52 0.77 3.4 236.94 0 0
"16-Mar-2017 00:00:00" 255.92 0.76 0 254.45 0.82 2.13 241.2 0 2.31481481481481e-09
"17-Mar-2017 00:00:00" 254.45 0.74 0 251.75 0.81 3.17 232.4 0 0
"18-Mar-2017 00:00:00" 260.28 0.75 0 259.84 0.76 5.93 261.11 0 1.62037037037037e-08
"19-Mar-2017 00:00:00" 256.44 0.75 0 255.38 0.84 2.26 246.67 0 1.27314814814815e-08
"20-Mar-2017 00:00:00" 253.95 0.75 0 253.54 0.79 4.42 234.28 0 1.73611111111111e-08
"21-Mar-2017 00:00:00" 265.29 0.93 0 265.36 0.92 8.36 284.31 0 1.40046296296296e-07
"22-Mar-2017 00:00:00" 268.63 0.87 0 269.17 0.86 5.41 294.85 0 1.96759259259259e-08
"23-Mar-2017 00:00:00" 262.98 0.88 0 262.65 0.91 5.89 273.84 0 3.125e-08
"24-Mar-2017 00:00:00" 255.44 0.7 0 253.98 0.79 3.61 234.55 0 1.15740740740741e-08
"25-Mar-2017 00:00:00" 255.8 0.69 0 253.67 0.8 2.61 238.12 0 1.62037037037037e-08
"26-Mar-2017 00:00:00" 256.23 0.55 0 252.26 0.67 4.58 228.43 0 0
"27-Mar-2017 00:00:00" 256.83 0.64 0 255.69 0.64 2.21 234.13 0 0
"28-Mar-2017 00:00:00" 262.06 0.7 0 262.14 0.67 2.17 258.13 0 0
"29-Mar-2017 00:00:00" 259.74 0.74 0 257.29 0.84 3.43 255.75 0 2.31481481481481e-09
"30-Mar-2017 00:00:00" 257.63 0.72 0 256.06 0.78 2.08 245.72 0 0
"31-Mar-2017 00:00:00" 257.63 0.72 0 255.1 0.79 4.11 243.26 0 0
"01-Apr-2017 00:00:00" 257.63 0.8 0 256.37 0.83 2.23 245.59 0 1.15740740740741e-09
"02-Apr-2017 00:00:00" 256.2 0.74 0 254.77 0.8 3.21 242.65 0 2.31481481481481e-09
"03-Apr-2017 00:00:00" 257.17 0.76 0 256.31 0.81 2.28 250.83 0 0
"04-Apr-2017 00:00:00" 256.85 0.75 0 256.47 0.8 2.05 246.35 0 2.31481481481481e-09
"05-Apr-2017 00:00:00" 255.87 0.71 0 254.64 0.76 2.03 236.96 0 1.15740740740741e-09
"06-Apr-2017 00:00:00" 258.03 0.62 0 255.39 0.69 2.36 240.21 0 0
"07-Apr-2017 00:00:00" 257.3 0.7 0 257.89 0.68 1.15 241.83 0 1.15740740740741e-09
"08-Apr-2017 00:00:00" 258.65 0.69 0 258.52 0.71 3.55 250.03 0 0
"09-Apr-2017 00:00:00" 263.36 0.64 0 262.4 0.62 2.85 255.21 0 0
"10-Apr-2017 00:00:00" 262.97 0.62 0 263.05 0.58 2.14 262.19 0 0
"11-Apr-2017 00:00:00" 265.95 0.59 0 267.53 0.53 6.09 280.41 0 0
"12-Apr-2017 00:00:00" 265.5 0.75 0 265.47 0.78 3.86 280.66 0 2.19907407407407e-08
"13-Apr-2017 00:00:00" 263.31 0.75 0 263.85 0.77 3.45 271.22 0 5.78703703703704e-09
